playerID,specific_player_position,player_position,player_position_class
204135,LB,FB,Defence
204136,CF,CF,Attack
204137,CAM,CAM,Midfield
204138,RB,FB,Defence
204143,LM,WM,Midfield
204144,ST,CF,Attack
204145,LB,FB,Defence
204147,LM,WM,Midfield
204155,LM,WM,Midfield
204156,CDM,DM,Midfield
204157,CAM,CAM,Midfield
204163,CB,CB,Defence
204166,RW,WA,Attack
204171,CAM,CAM,Midfield
204173,CDM,DM,Midfield
204184,LB,FB,Defence
204185,CAM,CAM,Midfield
204193,CDM,DM,Midfield
204194,,,GoalKeeper
204196,LB,FB,Defence
204210,CB,CB,Defence
204211,CB,CB,Defence
204214,ST,CF,Attack
204226,ST,CF,Attack
204227,ST,CF,Attack
204228,CB,CB,Defence
204229,LB,FB,Defence
204233,LM,WM,Midfield
204238,CAM,CAM,Midfield
204240,GK,GK,GoalKeeper
204247,LM,WM,Midfield
204250,ST,CF,Attack
204251,RM,WM,Midfield
204252,LW,WA,Attack
204254,RB,FB,Defence
204255,CB,CB,Defence
204257,RB,FB,Defence
204259,RB,FB,Defence
204260,ST,CF,Attack
204264,RM,WM,Midfield
204266,CM,CM,Midfield
204269,GK,GK,GoalKeeper
204275,RM,WM,Midfield
204276,ST,CF,Attack
204277,CDM,DM,Midfield
204278,RB,FB,Defence
204280,ST,CF,Attack
204282,ST,CF,Attack
204289,ST,CF,Attack
204304,LM,WM,Midfield
204307,RB,FB,Defence
204308,GK,GK,GoalKeeper
204311,CB,CB,Defence
204316,ST,CF,Attack
204318,RB,FB,Defence
204320,CAM,CAM,Midfield
204322,RM,WM,Midfield
204324,LM,WM,Midfield
204331,CB,CB,Defence
204332,RB,FB,Defence
204336,CB,CB,Defence
204338,CB,CB,Defence
204341,CB,CB,Defence
204346,LM,WM,Midfield
204350,CF,CF,Attack
204352,CB,CB,Defence
204354,GK,GK,GoalKeeper
204355,LB,FB,Defence
204360,CM,CM,Midfield
204366,ST,CF,Attack
204367,GK,GK,GoalKeeper
204370,CAM,CAM,Midfield
204381,RM,WM,Midfield
204386,LB,FB,Defence
204389,CB,CB,Defence
204392,CM,CM,Midfield
204394,RM,WM,Midfield
204396,LW,WA,Attack
204397,CB,CB,Defence
204399,CAM,CAM,Midfield
204401,RB,FB,Defence
204420,LB,FB,Defence
204422,CB,CB,Defence
204427,ST,CF,Attack
204436,CAM,CAM,Midfield
204442,CDM,DM,Midfield
204444,LM,WM,Midfield
204448,CAM,CAM,Midfield
204449,RB,FB,Defence
204450,CDM,DM,Midfield
204466,CB,CB,Defence
204467,CB,CB,Defence
204472,RB,FB,Defence
204474,RM,WM,Midfield
204475,RM,WM,Midfield
204476,CB,CB,Defence
204478,CB,CB,Defence
204485,RM,WM,Midfield
204486,ST,CF,Attack
204489,RM,WM,Midfield
204493,CDM,DM,Midfield
204496,CB,CB,Defence
204504,RB,FB,Defence
204506,ST,CF,Attack
204509,ST,CF,Attack
204510,CAM,CAM,Midfield
204512,RM,WM,Midfield
204513,GK,GK,GoalKeeper
204519,LB,FB,Defence
204520,RW,WA,Attack
204521,CB,CB,Defence
204522,CDM,DM,Midfield
204523,CM,CM,Midfield
204525,CB,CB,Defence
204526,RM,WM,Midfield
204529,ST,CF,Attack
204539,RB,FB,Defence
204549,GK,GK,GoalKeeper
204550,ST,CF,Attack
204555,CAM,CAM,Midfield
204612,CDM,DM,Midfield
204614,LB,FB,Defence
204615,GK,GK,GoalKeeper
204619,CAM,CAM,Midfield
204621,CB,CB,Defence
204622,CB,CB,Defence
204624,LB,FB,Defence
204627,CB,CB,Defence
204637,LM,WM,Midfield
204638,CB,CB,Defence
204639,CB,CB,Defence
204642,CB,CB,Defence
204651,GK,GK,GoalKeeper
204655,CB,CB,Defence
204672,LM,WM,Midfield
204676,CM,CM,Midfield
204677,CDM,DM,Midfield
204682,ST,CF,Attack
204684,CM,CM,Midfield
204685,CDM,DM,Midfield
204687,RB,FB,Defence
204690,ST,CF,Attack
204699,ST,CF,Attack
204701,LM,WM,Midfield
204709,ST,CF,Attack
204713,RM,WM,Midfield
204729,CDM,DM,Midfield
204731,LB,FB,Defence
204737,RM,WM,Midfield
204738,RM,WM,Midfield
204757,LB,FB,Defence
204760,LB,FB,Defence
204778,RM,WM,Midfield
204782,ST,CF,Attack
204786,CB,CB,Defence
204816,CB,CB,Defence
204819,ST,CF,Attack
204820,LM,WM,Midfield
204822,RW,WA,Attack
204823,LW,WA,Attack
204826,CB,CB,Defence
204830,LM,WM,Midfield
204838,ST,CF,Attack
204840,LW,WA,Attack
204842,GK,GK,GoalKeeper
204845,CM,CM,Midfield
204847,RB,FB,Defence
204860,ST,CF,Attack
204876,LWB,WB,Defence
204877,CDM,DM,Midfield
204878,LB,FB,Defence
204884,LB,FB,Defence
204886,CB,CB,Defence
204896,RB,FB,Defence
204898,CB,CB,Defence
204900,CM,CM,Midfield
204901,CM,CM,Midfield
204902,CM,CM,Midfield
204904,RB,FB,Defence
204908,RM,WM,Midfield
204910,RB,FB,Defence
204920,RB,FB,Defence
204935,GK,GK,GoalKeeper
204939,CDM,DM,Midfield
204946,LM,WM,Midfield
204957,CDM,DM,Midfield
204963,RB,FB,Defence
204968,CM,CM,Midfield
204970,RM,WM,Midfield
204977,RB,FB,Defence
204992,ST,CF,Attack
204999,CM,CM,Midfield
205005,CDM,DM,Midfield
205008,LM,WM,Midfield
205012,ST,CF,Attack
205021,CDM,DM,Midfield
205045,CB,CB,Defence
205046,RB,FB,Defence
205053,CM,CM,Midfield
205061,CM,CM,Midfield
205063,RW,WA,Attack
205068,GK,GK,GoalKeeper
205069,LB,FB,Defence
205070,ST,CF,Attack
205073,CDM,DM,Midfield
205075,RB,FB,Defence
205077,CDM,DM,Midfield
205083,RM,WM,Midfield
205084,GK,GK,GoalKeeper
205085,CDM,DM,Midfield
205089,CM,CM,Midfield
205096,CB,CB,Defence
205114,LM,WM,Midfield
205121,RM,WM,Midfield
205122,GK,GK,GoalKeeper
205138,RW,WA,Attack
205145,CAM,CAM,Midfield
205158,ST,CF,Attack
205162,RM,WM,Midfield
205174,CB,CB,Defence
205175,ST,CF,Attack
205185,CB,CB,Defence
205186,GK,GK,GoalKeeper
205188,ST,CF,Attack
205190,CDM,DM,Midfield
205192,CM,CM,Midfield
205193,CB,CB,Defence
205194,CB,CB,Defence
205196,CM,CM,Midfield
205202,CB,CB,Defence
205215,CB,CB,Defence
205216,CDM,DM,Midfield
205231,CB,CB,Defence
205235,LB,FB,Defence
205243,CB,CB,Defence
205252,LB,FB,Defence
205254,LB,FB,Defence
205256,RB,FB,Defence
205286,ST,CF,Attack
205295,ST,CF,Attack
205304,CB,CB,Defence
205310,CM,CM,Midfield
205311,ST,CF,Attack
205313,LM,WM,Midfield
205315,CB,CB,Defence
205321,RB,FB,Defence
205323,ST,CF,Attack
205326,LB,FB,Defence
205330,CAM,CAM,Midfield
205340,CB,CB,Defence
205341,GK,GK,GoalKeeper
205342,ST,CF,Attack
205343,CM,CM,Midfield
205349,CM,CM,Midfield
205353,LM,WM,Midfield
205362,CB,CB,Defence
205363,CB,CB,Defence
205369,CM,CM,Midfield
205377,GK,GK,GoalKeeper
205380,LM,WM,Midfield
205382,RM,WM,Midfield
205383,CAM,CAM,Midfield
205386,GK,GK,GoalKeeper
205391,CDM,DM,Midfield
205401,CAM,CAM,Midfield
205402,LW,WA,Attack
205406,CB,CB,Defence
205407,CM,CM,Midfield
205408,CB,CB,Defence
205420,GK,GK,GoalKeeper
205425,ST,CF,Attack
205427,RW,WA,Attack
205431,ST,CF,Attack
205451,CB,CB,Defence
205452,CB,CB,Defence
205464,ST,CF,Attack
205473,CB,CB,Defence
205480,GK,GK,GoalKeeper
205483,ST,CF,Attack
205485,RB,FB,Defence
205496,GK,GK,GoalKeeper
205498,CM,CM,Midfield
205501,ST,CF,Attack
205503,ST,CF,Attack
205512,CB,CB,Defence
205518,RM,WM,Midfield
205522,CDM,DM,Midfield
205524,LB,FB,Defence
205529,CB,CB,Defence
205531,CM,CM,Midfield
205540,RM,WM,Midfield
205541,CAM,CAM,Midfield
205543,CAM,CAM,Midfield
205545,CB,CB,Defence
205548,CM,CM,Midfield
205553,CB,CB,Defence
205555,CM,CM,Midfield
205556,CB,CB,Defence
205557,LW,WA,Attack
205563,LM,WM,Midfield
205565,CB,CB,Defence
205566,LB,FB,Defence
205569,RM,WM,Midfield
205570,LW,WA,Attack
205572,GK,GK,GoalKeeper
205578,RB,FB,Defence
205582,RM,WM,Midfield
205588,CB,CB,Defence
205590,CB,CB,Defence
205591,GK,GK,GoalKeeper
205597,RW,WA,Attack
205598,LM,WM,Midfield
205600,CB,CB,Defence
205601,LM,WM,Midfield
205602,RW,WA,Attack
205603,ST,CF,Attack
205618,RB,FB,Defence
205632,LW,WA,Attack
205633,CM,CM,Midfield
205639,CB,CB,Defence
205641,RM,WM,Midfield
205642,GK,GK,GoalKeeper
205654,CM,CM,Midfield
205659,GK,GK,GoalKeeper
205669,LB,FB,Defence
205670,ST,CF,Attack
205671,ST,CF,Attack
205672,CB,CB,Defence
205679,,,GoalKeeper
205681,ST,CF,Attack
205683,CDM,DM,Midfield
205687,ST,CF,Attack
205691,RB,FB,Defence
205693,ST,CF,Attack
205698,ST,CF,Attack
205699,LB,FB,Defence
205704,RB,FB,Defence
205705,CB,CB,Defence
205707,CB,CB,Defence
205713,CDM,DM,Midfield
205720,LB,FB,Defence
205726,CM,CM,Midfield
205735,ST,CF,Attack
205745,GK,GK,GoalKeeper
205752,LM,WM,Midfield
205753,LM,WM,Midfield
205756,CB,CB,Defence
205759,GK,GK,GoalKeeper
205810,RB,FB,Defence
205811,CDM,DM,Midfield
205812,GK,GK,GoalKeeper
205813,CDM,DM,Midfield
205815,LB,FB,Defence
205816,GK,GK,GoalKeeper
205845,CB,CB,Defence
205850,ST,CF,Attack
205853,CB,CB,Defence
205855,ST,CF,Attack
205864,ST,CF,Attack
205869,LM,WM,Midfield
205871,GK,GK,GoalKeeper
205876,ST,CF,Attack
205878,GK,GK,GoalKeeper
205887,ST,CF,Attack
205895,CDM,DM,Midfield
205901,CDM,DM,Midfield
205903,CDM,DM,Midfield
205905,CM,CM,Midfield
205921,CB,CB,Defence
205923,LB,FB,Defence
205926,LB,FB,Defence
205927,GK,GK,GoalKeeper
205934,LB,FB,Defence
205940,CM,CM,Midfield
205943,CB,CB,Defence
205947,RM,WM,Midfield
205951,RB,FB,Defence
205962,CB,CB,Defence
205963,ST,CF,Attack
205965,RB,FB,Defence
205966,LW,WA,Attack
205975,RB,FB,Defence
205976,ST,CF,Attack
205983,CM,CM,Midfield
205985,ST,CF,Attack
205988,LB,FB,Defence
205989,CB,CB,Defence
205990,CDM,DM,Midfield
205995,LB,FB,Defence
205998,CM,CM,Midfield
206003,GK,GK,GoalKeeper
206004,CB,CB,Defence
206005,ST,CF,Attack
206006,RM,WM,Midfield
206010,LB,FB,Defence
206011,GK,GK,GoalKeeper
206018,ST,CF,Attack
206022,CB,CB,Defence
206024,LW,WA,Attack
206035,CDM,DM,Midfield
206040,LB,FB,Defence
206058,RB,FB,Defence
206062,RW,WA,Attack
206074,CB,CB,Defence
206094,RB,FB,Defence
206096,CB,CB,Defence
206098,CB,CB,Defence
206109,CM,CM,Midfield
206113,ST,CF,Attack
206141,ST,CF,Attack
206142,CDM,DM,Midfield
206159,RB,FB,Defence
206161,LB,FB,Defence
206167,CDM,DM,Midfield
206198,CB,CB,Defence
206207,CDM,DM,Midfield
206209,LB,FB,Defence
206218,GK,GK,GoalKeeper
206220,CB,CB,Defence
206221,CAM,CAM,Midfield
206222,CB,CB,Defence
206225,LM,WM,Midfield
206227,CAM,CAM,Midfield
206238,RB,FB,Defence
206247,RB,FB,Defence
206249,RWB,WB,Defence
206254,RM,WM,Midfield
206255,CB,CB,Defence
206269,RB,FB,Defence
206270,GK,GK,GoalKeeper
206278,CDM,DM,Midfield
206279,CDM,DM,Midfield
206281,CB,CB,Defence
206302,,,GoalKeeper
206304,CDM,DM,Midfield
206306,CM,CM,Midfield
206313,CM,CM,Midfield
206317,CDM,DM,Midfield
206379,GK,GK,GoalKeeper
206393,LM,WM,Midfield
206396,CAM,CAM,Midfield
206402,GK,GK,GoalKeeper
206407,RB,FB,Defence
206431,ST,CF,Attack
206433,CB,CB,Defence
206436,CAM,CAM,Midfield
206440,CB,CB,Defence
206467,ST,CF,Attack
206489,LB,FB,Defence
206505,ST,CF,Attack
206506,CDM,DM,Midfield
206511,CM,CM,Midfield
206517,CAM,CAM,Midfield
206522,LB,FB,Defence
206534,ST,CF,Attack
206538,CDM,DM,Midfield
206545,CM,CM,Midfield
206546,CB,CB,Defence
206551,CM,CM,Midfield
206553,CB,CB,Defence
206558,LM,WM,Midfield
206563,CM,CM,Midfield
206564,RM,WM,Midfield
206565,CAM,CAM,Midfield
206567,ST,CF,Attack
206590,LM,WM,Midfield
206591,RB,FB,Defence
206592,GK,GK,GoalKeeper
206597,CB,CB,Defence
206601,RB,FB,Defence
206604,CB,CB,Defence
206624,RW,WA,Attack
206626,ST,CF,Attack
206628,CM,CM,Midfield
206635,RB,FB,Defence
206651,CM,CM,Midfield
206652,GK,GK,GoalKeeper
206654,CB,CB,Defence
206655,ST,CF,Attack
207409,GK,GK,GoalKeeper
207410,CM,CM,Midfield
207412,CM,CM,Midfield
207421,LM,WM,Midfield
207430,CAM,CAM,Midfield
207431,CB,CB,Defence
207439,CM,CM,Midfield
207441,ST,CF,Attack
207448,RB,FB,Defence
207451,ST,CF,Attack
207456,CM,CM,Midfield
207464,CAM,CAM,Midfield
207471,CAM,CAM,Midfield
207472,RB,FB,Defence
207494,CAM,CAM,Midfield
207497,RW,WA,Attack
207514,CB,CB,Defence
207516,ST,CF,Attack
207523,CDM,DM,Midfield
207530,CDM,DM,Midfield
207531,CB,CB,Defence
207533,ST,CF,Attack
207537,LM,WM,Midfield
207538,ST,CF,Attack
207541,RW,WA,Attack
207555,CB,CB,Defence
207559,CM,CM,Midfield
207566,CDM,DM,Midfield
207593,LB,FB,Defence
207599,CB,CB,Defence
207624,CB,CB,Defence
207633,GK,GK,GoalKeeper
207640,ST,CF,Attack
207645,LW,WA,Attack
207650,RB,FB,Defence
207651,ST,CF,Attack
207664,ST,CF,Attack
207677,ST,CF,Attack
207707,LB,FB,Defence
207711,ST,CF,Attack
207715,CF,CF,Attack
207716,CB,CB,Defence
207724,CDM,DM,Midfield
207725,CB,CB,Defence
207732,ST,CF,Attack
207733,CDM,DM,Midfield
207739,ST,CF,Attack
207740,RW,WA,Attack
207741,ST,CF,Attack
207742,CM,CM,Midfield
207744,CDM,DM,Midfield
207745,RB,FB,Defence
207746,RB,FB,Defence
207747,CDM,DM,Midfield
207754,ST,CF,Attack
207755,RB,FB,Defence
207758,LW,WA,Attack
207780,LB,FB,Defence
207788,CB,CB,Defence
207790,CB,CB,Defence
207794,CM,CM,Midfield
207797,CB,CB,Defence
207798,RM,WM,Midfield
207815,RM,WM,Midfield
207818,RB,FB,Defence
207824,ST,CF,Attack
207832,CM,CM,Midfield
207862,CB,CB,Defence
207865,CB,CB,Defence
207866,ST,CF,Attack
207872,LM,WM,Midfield
207876,RM,WM,Midfield
207877,ST,CF,Attack
207878,CM,CM,Midfield
207881,ST,CF,Attack
207885,CAM,CAM,Midfield
207894,CDM,DM,Midfield
207902,ST,CF,Attack
207903,LB,FB,Defence
207904,LM,WM,Midfield
207905,RM,WM,Midfield
207918,ST,CF,Attack
207920,LB,FB,Defence
207923,CB,CB,Defence
207924,LB,FB,Defence
207928,CAM,CAM,Midfield
207929,RM,WM,Midfield
207947,RB,FB,Defence
207948,RW,WA,Attack
207961,ST,CF,Attack
207981,CB,CB,Defence
207989,ST,CF,Attack
207993,LWB,WB,Defence
207994,ST,CF,Attack
207996,RB,FB,Defence
207997,CB,CB,Defence
207998,GK,GK,GoalKeeper
208004,RB,FB,Defence
208005,ST,CF,Attack
208015,CDM,DM,Midfield
208017,ST,CF,Attack
208018,CB,CB,Defence
208020,CM,CM,Midfield
208022,ST,CF,Attack
208023,CDM,DM,Midfield
208025,CB,CB,Defence
208029,LW,WA,Attack
208030,CDM,DM,Midfield
208041,GK,GK,GoalKeeper
208045,RM,WM,Midfield
208053,CAM,CAM,Midfield
208093,ST,CF,Attack
208095,LM,WM,Midfield
208097,RB,FB,Defence
208102,CB,CB,Defence
208104,GK,GK,GoalKeeper
208114,RB,FB,Defence
208123,CDM,DM,Midfield
208127,ST,CF,Attack
208128,LW,WA,Attack
208135,CDM,DM,Midfield
208153,ST,CF,Attack
208157,ST,CF,Attack
208158,ST,CF,Attack
208159,ST,CF,Attack
208160,LM,WM,Midfield
208162,CB,CB,Defence
208163,LW,WA,Attack
208164,CB,CB,Defence
208165,CB,CB,Defence
208166,CM,CM,Midfield
208168,RM,WM,Midfield
208169,CB,CB,Defence
208180,ST,CF,Attack
208185,CDM,DM,Midfield
208198,RM,WM,Midfield
208230,CDM,DM,Midfield
208232,CB,CB,Defence
208251,ST,CF,Attack
208268,CM,CM,Midfield
208295,CDM,DM,Midfield
208306,ST,CF,Attack
208309,CDM,DM,Midfield
208323,RB,FB,Defence
208324,LB,FB,Defence
208330,RM,WM,Midfield
208333,CM,CM,Midfield
208334,LB,FB,Defence
208339,ST,CF,Attack
208341,CAM,CAM,Midfield
208345,ST,CF,Attack
208348,CB,CB,Defence
208364,RB,FB,Defence
208374,ST,CF,Attack
208379,CB,CB,Defence
208384,CDM,DM,Midfield
208386,LB,FB,Defence
208387,ST,CF,Attack
208388,RM,WM,Midfield
208389,CM,CM,Midfield
208391,LB,FB,Defence
208395,CB,CB,Defence
208418,LM,WM,Midfield
208421,CM,CM,Midfield
208437,RM,WM,Midfield
208451,ST,CF,Attack
208454,RB,FB,Defence
208459,LB,FB,Defence
208461,CM,CM,Midfield
208462,CB,CB,Defence
208470,LB,FB,Defence
208473,CAM,CAM,Midfield
208494,ST,CF,Attack
208498,ST,CF,Attack
208508,ST,CF,Attack
208509,RB,FB,Defence
208514,CB,CB,Defence
208520,RB,FB,Defence
208521,CB,CB,Defence
208522,CB,CB,Defence
208525,CM,CM,Midfield
208535,CM,CM,Midfield
208574,LM,WM,Midfield
208585,CAM,CAM,Midfield
208595,RM,WM,Midfield
208596,ST,CF,Attack
208598,RB,FB,Defence
208602,CB,CB,Defence
208603,ST,CF,Attack
208605,RB,FB,Defence
208614,CB,CB,Defence
208618,RW,WA,Attack
208620,CDM,DM,Midfield
208628,LW,WA,Attack
208629,CM,CM,Midfield
208630,CDM,DM,Midfield
208631,CAM,CAM,Midfield
208638,RB,FB,Defence
208659,RB,FB,Defence
208670,CM,CM,Midfield
208673,CM,CM,Midfield
208675,ST,CF,Attack
208681,RM,WM,Midfield
208691,CAM,CAM,Midfield
208714,CB,CB,Defence
208716,CDM,DM,Midfield
208722,LW,WA,Attack
208777,CM,CM,Midfield
208781,CAM,CAM,Midfield
208782,GK,GK,GoalKeeper
208783,CB,CB,Defence
208787,LM,WM,Midfield
208790,RM,WM,Midfield
208805,LB,FB,Defence
208808,RM,WM,Midfield
208818,CM,CM,Midfield
208826,GK,GK,GoalKeeper
208830,ST,CF,Attack
208832,LB,FB,Defence
208834,CB,CB,Defence
208878,LM,WM,Midfield
208894,GK,GK,GoalKeeper
208895,CB,CB,Defence
208898,CDM,DM,Midfield
208907,CAM,CAM,Midfield
208908,LW,WA,Attack
208919,CAM,CAM,Midfield
208920,CB,CB,Defence
208927,LB,FB,Defence
208940,ST,CF,Attack
208944,CB,CB,Defence
208945,RB,FB,Defence
208959,RB,FB,Defence
208966,RB,FB,Defence
209025,CB,CB,Defence
209039,RM,WM,Midfield
209160,CM,CM,Midfield
209236,CDM,DM,Midfield
209252,RM,WM,Midfield
209264,LW,WA,Attack
209267,RW,WA,Attack
209273,LB,FB,Defence
209293,GK,GK,GoalKeeper
209294,ST,CF,Attack
209299,CB,CB,Defence
209300,CB,CB,Defence
209301,LB,FB,Defence
209314,LB,FB,Defence
209316,CM,CM,Midfield
209323,ST,CF,Attack
209329,CB,CB,Defence
209331,RW,WA,Attack
209332,GK,GK,GoalKeeper
209352,CDM,DM,Midfield
209371,LB,FB,Defence
209372,CAM,CAM,Midfield
209373,GK,GK,GoalKeeper
209375,RM,WM,Midfield
209377,LB,FB,Defence
209378,LB,FB,Defence
209381,ST,CF,Attack
209385,CB,CB,Defence
209399,CAM,CAM,Midfield
209401,RB,FB,Defence
209407,CM,CM,Midfield
209411,GK,GK,GoalKeeper
209413,CDM,DM,Midfield
209415,RB,FB,Defence
209417,CM,CM,Midfield
209418,RM,WM,Midfield
209435,CDM,DM,Midfield
209436,CAM,CAM,Midfield
209439,LM,WM,Midfield
209443,LB,FB,Defence
209444,CB,CB,Defence
209447,RW,WA,Attack
209449,RW,WA,Attack
209452,CB,CB,Defence
209453,ST,CF,Attack
209454,LB,FB,Defence
209455,ST,CF,Attack
209456,ST,CF,Attack
209459,ST,CF,Attack
209467,GK,GK,GoalKeeper
209469,GK,GK,GoalKeeper
209471,LB,FB,Defence
209473,ST,CF,Attack
209474,LW,WA,Attack
209483,GK,GK,GoalKeeper
209493,CB,CB,Defence
209499,CDM,DM,Midfield
209502,CAM,CAM,Midfield
209503,LM,WM,Midfield
209504,ST,CF,Attack
209510,CDM,DM,Midfield
209512,GK,GK,GoalKeeper
209518,ST,CF,Attack
209523,RM,WM,Midfield
209529,ST,CF,Attack
209531,LB,FB,Defence
209533,ST,CF,Attack
209535,CB,CB,Defence
209547,CB,CB,Defence
209600,CB,CB,Defence
209616,LW,WA,Attack
209620,LB,FB,Defence
209621,CAM,CAM,Midfield
209643,CB,CB,Defence
209644,GK,GK,GoalKeeper
209658,CM,CM,Midfield
209660,RB,FB,Defence
209662,RM,WM,Midfield
209673,CB,CB,Defence
209674,RW,WA,Attack
209691,CDM,DM,Midfield
209698,CDM,DM,Midfield
209701,CDM,DM,Midfield
209703,RB,FB,Defence
209719,LW,WA,Attack
209720,LB,FB,Defence
209726,ST,CF,Attack
209736,RW,WA,Attack
209737,CDM,DM,Midfield
209749,CDM,DM,Midfield
209764,LB,FB,Defence
209767,ST,CF,Attack
209769,RW,WA,Attack
209780,CAM,CAM,Midfield
209781,CM,CM,Midfield
209782,LW,WA,Attack
209804,RB,FB,Defence
209816,CB,CB,Defence
209818,LB,FB,Defence
209829,RB,FB,Defence
209831,CB,CB,Defence
209839,CB,CB,Defence
209842,ST,CF,Attack
209846,LWB,WB,Defence
209852,LB,FB,Defence
209859,CM,CM,Midfield
209889,LB,FB,Defence
209890,CB,CB,Defence
209892,CAM,CAM,Midfield
209896,RW,WA,Attack
209912,CDM,DM,Midfield
209925,CB,CB,Defence
209935,CB,CB,Defence
209948,CB,CB,Defence
209962,RW,WA,Attack
209965,ST,CF,Attack
209969,RM,WM,Midfield
209984,CDM,DM,Midfield
209988,LM,WM,Midfield
209989,CDM,DM,Midfield
209990,GK,GK,GoalKeeper
209997,CB,CB,Defence
210000,CM,CM,Midfield
210002,CAM,CAM,Midfield
210004,RB,FB,Defence
210007,CB,CB,Defence
210008,CM,CM,Midfield
210009,LB,FB,Defence
210010,CAM,CAM,Midfield
210011,LM,WM,Midfield
210016,LW,WA,Attack
210019,GK,GK,GoalKeeper
210021,CAM,CAM,Midfield
210031,ST,CF,Attack
210035,LB,FB,Defence
210046,LM,WM,Midfield
210047,CB,CB,Defence
210109,ST,CF,Attack
210111,CDM,DM,Midfield
210112,CAM,CAM,Midfield
210118,LB,FB,Defence
210126,RM,WM,Midfield
210129,RB,FB,Defence
210136,,,GoalKeeper
210148,CM,CM,Midfield
210171,ST,CF,Attack
210205,CDM,DM,Midfield
210212,LM,WM,Midfield
210213,RM,WM,Midfield
210214,CM,CM,Midfield
210219,ST,CF,Attack
210233,ST,CF,Attack
210234,ST,CF,Attack
210237,RW,WA,Attack
210243,RB,FB,Defence
210248,CDM,DM,Midfield
210255,ST,CF,Attack
210257,GK,GK,GoalKeeper
210258,RM,WM,Midfield
210259,ST,CF,Attack
210277,CAM,CAM,Midfield
210280,CDM,DM,Midfield
210282,RB,FB,Defence
210286,ST,CF,Attack
210287,ST,CF,Attack
210292,CM,CM,Midfield
210302,LB,FB,Defence
210304,LM,WM,Midfield
210314,ST,CF,Attack
210320,RB,FB,Defence
210324,RM,WM,Midfield
210329,CAM,CAM,Midfield
210342,,,GoalKeeper
210352,LB,FB,Defence
210358,GK,GK,GoalKeeper
210361,CB,CB,Defence
210363,CAM,CAM,Midfield
210364,RB,FB,Defence
210372,RW,WA,Attack
210373,CDM,DM,Midfield
210384,LB,FB,Defence
210385,GK,GK,GoalKeeper
210386,LW,WA,Attack
210389,LB,FB,Defence
210392,RM,WM,Midfield
210401,CM,CM,Midfield
210404,ST,CF,Attack
210406,CM,CM,Midfield
210411,LM,WM,Midfield
210413,CB,CB,Defence
210414,LB,FB,Defence
210416,LM,WM,Midfield
210420,LW,WA,Attack
210422,GK,GK,GoalKeeper
210423,CAM,CAM,Midfield
210424,CB,CB,Defence
210425,CB,CB,Defence
210427,LB,FB,Defence
210428,GK,GK,GoalKeeper
210430,GK,GK,GoalKeeper
210439,ST,CF,Attack
210443,RM,WM,Midfield
210450,CDM,DM,Midfield
210455,LB,FB,Defence
210462,CDM,DM,Midfield
210463,LM,WM,Midfield
210466,CB,CB,Defence
210471,ST,CF,Attack
210488,CM,CM,Midfield
210504,RB,FB,Defence
210508,GK,GK,GoalKeeper
210513,CAM,CAM,Midfield
210514,RB,FB,Defence
210527,RB,FB,Defence
210532,LB,FB,Defence
210533,CM,CM,Midfield
210536,ST,CF,Attack
210537,LM,WM,Midfield
210538,CDM,DM,Midfield
210539,ST,CF,Attack
210544,LM,WM,Midfield
210555,CB,CB,Defence
210556,ST,CF,Attack
210557,RB,FB,Defence
210558,CAM,CAM,Midfield
210560,CB,CB,Defence
210583,CM,CM,Midfield
210585,RM,WM,Midfield
210586,ST,CF,Attack
210592,CB,CB,Defence
210613,CM,CM,Midfield
210614,CDM,DM,Midfield
210617,RM,WM,Midfield
210622,RM,WM,Midfield
210625,RB,FB,Defence
210648,CB,CB,Defence
210662,ST,CF,Attack
210663,CB,CB,Defence
210667,RM,WM,Midfield
210670,LW,WA,Attack
210679,CB,CB,Defence
210694,ST,CF,Attack
210696,CB,CB,Defence
210703,ST,CF,Attack
210719,CB,CB,Defence
210724,CM,CM,Midfield
210742,CM,CM,Midfield
210747,LB,FB,Defence
210766,CAM,CAM,Midfield
210776,GK,GK,GoalKeeper
210787,CB,CB,Defence
210803,CDM,DM,Midfield
210815,ST,CF,Attack
210822,LB,FB,Defence
210824,RM,WM,Midfield
210828,CB,CB,Defence
210831,CDM,DM,Midfield
210833,LW,WA,Attack
210859,RB,FB,Defence
210862,CB,CB,Defence
210864,RB,FB,Defence
210868,CDM,DM,Midfield
210870,CAM,CAM,Midfield
210871,ST,CF,Attack
210872,RM,WM,Midfield
210879,CB,CB,Defence
210880,RB,FB,Defence
210881,CM,CM,Midfield
210892,CM,CM,Midfield
210894,ST,CF,Attack
210896,CM,CM,Midfield
210897,CB,CB,Defence
210930,RM,WM,Midfield
210935,RW,WA,Attack
210947,ST,CF,Attack
210950,LM,WM,Midfield
210954,ST,CF,Attack
210962,CM,CM,Midfield
210964,CB,CB,Defence
210965,CM,CM,Midfield
210966,LM,WM,Midfield
210967,ST,CF,Attack
210972,LB,FB,Defence
210982,LM,WM,Midfield
211011,GK,GK,GoalKeeper
211014,RB,FB,Defence
211016,LW,WA,Attack
211017,LM,WM,Midfield
211022,RM,WM,Midfield
211042,LM,WM,Midfield
211061,CAM,CAM,Midfield
211067,CB,CB,Defence
211070,CDM,DM,Midfield
211083,ST,CF,Attack
211087,CB,CB,Defence
211089,CB,CB,Defence
